system,subset,step,lambda,repeat_index,repeat_number,r_val_raw,path
tfim,late5,2000,1e-08,4,5,0.008057413041104706,<raw-result-omitted>
tfim,late5,2000,1e-08,5,6,0.008205339638073513,<raw-result-omitted>
tfim,late5,2000,1e-08,6,7,0.008299553563247308,<raw-result-omitted>
tfim,late5,2000,1e-08,7,8,0.008228248341695884,<raw-result-omitted>
tfim,late5,2000,1e-08,8,9,0.00802865084512151,<raw-result-omitted>
tfim,late5,2000,1e-08,9,10,0.008576643218402753,<raw-result-omitted>
tfim,late5,2000,1e-08,10,11,0.008460278751989101,<raw-result-omitted>
tfim,late5,2000,1e-08,11,12,0.008531032418343626,<raw-result-omitted>
tfim,late5,2000,1e-08,12,13,0.00873863957128002,<raw-result-omitted>
tfim,late5,2000,1e-08,13,14,0.008022456016834038,<raw-result-omitted>
tfim,late5,2000,1e-08,14,15,0.008267578993529753,<raw-result-omitted>
tfim,late5,2000,1e-08,15,16,0.008327001463586356,<raw-result-omitted>
tfim,late5,2000,1e-08,16,17,0.00818267005601761,<raw-result-omitted>
tfim,late5,2000,1e-08,17,18,0.007924959383852705,<raw-result-omitted>
tfim,late5,2000,1e-08,18,19,0.008453415558624383,<raw-result-omitted>
tfim,late5,2000,1e-08,19,20,0.008353050648361086,<raw-result-omitted>
tfim,late5,2000,1e-07,0,1,0.00793457314465602,<raw-result-omitted>
tfim,late5,2000,1e-07,1,2,0.007556939258188679,<raw-result-omitted>
tfim,late5,2000,1e-07,2,3,0.007880631487690734,<raw-result-omitted>
tfim,late5,2000,1e-07,3,4,0.00798855952944798,<raw-result-omitted>
tfim,late5,2000,1e-07,4,5,0.007780800153362578,<raw-result-omitted>
tfim,late5,2000,1e-07,5,6,0.007916001061851377,<raw-result-omitted>
tfim,late5,2000,1e-07,6,7,0.008126652710597626,<raw-result-omitted>
tfim,late5,2000,1e-07,7,8,0.008013354824663699,<raw-result-omitted>
tfim,late5,2000,1e-07,8,9,0.0077944779449194215,<raw-result-omitted>
tfim,late5,2000,1e-07,9,10,0.008332050361511873,<raw-result-omitted>
tfim,late5,2000,1e-07,10,11,0.008194564533753744,<raw-result-omitted>
tfim,late5,2000,1e-07,11,12,0.008212465650972986,<raw-result-omitted>
tfim,late5,2000,1e-07,12,13,0.008396848550298097,<raw-result-omitted>
tfim,late5,2000,1e-07,13,14,0.007703203216527749,<raw-result-omitted>
tfim,late5,2000,1e-07,14,15,0.008145848376575403,<raw-result-omitted>
tfim,late5,2000,1e-07,15,16,0.008074128562588628,<raw-result-omitted>
tfim,late5,2000,1e-07,16,17,0.008068616142075762,<raw-result-omitted>
tfim,late5,2000,1e-07,17,18,0.007625087401372489,<raw-result-omitted>
tfim,late5,2000,1e-07,18,19,0.008291511969403094,<raw-result-omitted>
tfim,late5,2000,1e-07,19,20,0.008130823405096983,<raw-result-omitted>
tfim,late5,2000,1e-06,0,1,0.006765480577953358,<raw-result-omitted>
tfim,late5,2000,1e-06,1,2,0.00652353825466975,<raw-result-omitted>
tfim,late5,2000,1e-06,2,3,0.006851857147620509,<raw-result-omitted>
tfim,late5,2000,1e-06,3,4,0.006795272545556841,<raw-result-omitted>
tfim,late5,2000,1e-06,4,5,0.006694068642753941,<raw-result-omitted>
tfim,late5,2000,1e-06,5,6,0.00666958719024462,<raw-result-omitted>
tfim,late5,2000,1e-06,6,7,0.0069563035518608,<raw-result-omitted>
tfim,late5,2000,1e-06,7,8,0.006860942444338408,<raw-result-omitted>
tfim,late5,2000,1e-06,8,9,0.006681113723980423,<raw-result-omitted>
tfim,late5,2000,1e-06,9,10,0.00695695679738066,<raw-result-omitted>
tfim,late5,2000,1e-06,10,11,0.00691631265573038,<raw-result-omitted>
tfim,late5,2000,1e-06,11,12,0.006970378167679935,<raw-result-omitted>
tfim,late5,2000,1e-06,12,13,0.0071085504350511634,<raw-result-omitted>
tfim,late5,2000,1e-06,13,14,0.006590498792333919,<raw-result-omitted>
tfim,late5,2000,1e-06,14,15,0.006888876377394068,<raw-result-omitted>
tfim,late5,2000,1e-06,15,16,0.006880344454455416,<raw-result-omitted>
tfim,late5,2000,1e-06,16,17,0.006810474976768715,<raw-result-omitted>
tfim,late5,2000,1e-06,17,18,0.006578233746142491,<raw-result-omitted>
tfim,late5,2000,1e-06,18,19,0.006945849588690749,<raw-result-omitted>
tfim,late5,2000,1e-06,19,20,0.006972783599706054,<raw-result-omitted>
tfim,late5,2000,1e-05,0,1,0.007227435762340932,<raw-result-omitted>
tfim,late5,2000,1e-05,1,2,0.007061136789326362,<raw-result-omitted>
tfim,late5,2000,1e-05,2,3,0.007229987451621861,<raw-result-omitted>
tfim,late5,2000,1e-05,3,4,0.0072979364327256935,<raw-result-omitted>
tfim,late5,2000,1e-05,4,5,0.007096906121103322,<raw-result-omitted>
tfim,late5,2000,1e-05,5,6,0.0072411865682284,<raw-result-omitted>
tfim,late5,2000,1e-05,6,7,0.007466821133933224,<raw-result-omitted>
tfim,late5,2000,1e-05,7,8,0.007408971380646714,<raw-result-omitted>
tfim,late5,2000,1e-05,8,9,0.007210341630536741,<raw-result-omitted>
tfim,late5,2000,1e-05,9,10,0.007593267162136804,<raw-result-omitted>
tfim,late5,2000,1e-05,10,11,0.007350158314916069,<raw-result-omitted>
tfim,late5,2000,1e-05,11,12,0.007416188461353897,<raw-result-omitted>
tfim,late5,2000,1e-05,12,13,0.0075790147623012475,<raw-result-omitted>
tfim,late5,2000,1e-05,13,14,0.00706437175832916,<raw-result-omitted>
tfim,late5,2000,1e-05,14,15,0.007396171407464198,<raw-result-omitted>
tfim,late5,2000,1e-05,15,16,0.007325953023497334,<raw-result-omitted>
tfim,late5,2000,1e-05,16,17,0.007223375321235128,<raw-result-omitted>
tfim,late5,2000,1e-05,17,18,0.007260037361149577,<raw-result-omitted>
tfim,late5,2000,1e-05,18,19,0.007591145071450678,<raw-result-omitted>
tfim,late5,2000,1e-05,19,20,0.00752379066406347,<raw-result-omitted>
tfim,late5,2000,0.0001,0,1,0.007832215710829694,<raw-result-omitted>
tfim,late5,2000,0.0001,1,2,0.007805829090098158,<raw-result-omitted>
tfim,late5,2000,0.0001,2,3,0.008043104100716722,<raw-result-omitted>
tfim,late5,2000,0.0001,3,4,0.008083105515184333,<raw-result-omitted>
tfim,late5,2000,0.0001,4,5,0.007913942375781725,<raw-result-omitted>
tfim,late5,2000,0.0001,5,6,0.008069767971329096,<raw-result-omitted>
tfim,late5,2000,0.0001,6,7,0.008140185759542826,<raw-result-omitted>
tfim,late5,2000,0.0001,7,8,0.008172130395004378,<raw-result-omitted>
tfim,late5,2000,0.0001,8,9,0.007930692071621077,<raw-result-omitted>
tfim,late5,2000,0.0001,9,10,0.00854280517807983,<raw-result-omitted>
tfim,late5,2000,0.0001,10,11,0.008001751515330217,<raw-result-omitted>
tfim,late5,2000,0.0001,11,12,0.00808314055045255,<raw-result-omitted>
tfim,late5,2000,0.0001,12,13,0.008330233906410758,<raw-result-omitted>
tfim,late5,2000,0.0001,13,14,0.007881460064136247,<raw-result-omitted>
tfim,late5,2000,0.0001,14,15,0.008026179056541287,<raw-result-omitted>
tfim,late5,2000,0.0001,15,16,0.008069745658803414,<raw-result-omitted>
tfim,late5,2000,0.0001,16,17,0.007878056314414003,<raw-result-omitted>
tfim,late5,2000,0.0001,17,18,0.008179660580630322,<raw-result-omitted>
tfim,late5,2000,0.0001,18,19,0.00857432135640893,<raw-result-omitted>
tfim,late5,2000,0.0001,19,20,0.008174019015879278,<raw-result-omitted>
tfim,late5,2000,0.001,0,1,0.008576734474464002,<raw-result-omitted>
tfim,late5,2000,0.001,1,2,0.008574755368773774,<raw-result-omitted>
tfim,late5,2000,0.001,2,3,0.008870628762453047,<raw-result-omitted>
tfim,late5,2000,0.001,3,4,0.008904028988466216,<raw-result-omitted>
tfim,late5,2000,0.001,4,5,0.008871985040001576,<raw-result-omitted>
tfim,late5,2000,0.001,5,6,0.008708894593167961,<raw-result-omitted>
tfim,late5,2000,0.001,6,7,0.008888946889336629,<raw-result-omitted>
tfim,late5,2000,0.001,7,8,0.008940199183476086,<raw-result-omitted>
tfim,late5,2000,0.001,8,9,0.008681309191014768,<raw-result-omitted>
tfim,late5,2000,0.001,9,10,0.009318366313450028,<raw-result-omitted>
tfim,late5,2000,0.001,10,11,0.00882375201720335,<raw-result-omitted>
tfim,late5,2000,0.001,11,12,0.008754071096563875,<raw-result-omitted>
tfim,late5,2000,0.001,12,13,0.009214002716934898,<raw-result-omitted>
tfim,late5,2000,0.001,13,14,0.0087020581002317,<raw-result-omitted>
tfim,late5,2000,0.001,14,15,0.008661082284992962,<raw-result-omitted>
tfim,late5,2000,0.001,15,16,0.00877282339926179,<raw-result-omitted>
tfim,late5,2000,0.001,16,17,0.00872705031237497,<raw-result-omitted>
tfim,late5,2000,0.001,17,18,0.008966443634760478,<raw-result-omitted>
tfim,late5,2000,0.001,18,19,0.009601895202730028,<raw-result-omitted>
tfim,late5,2000,0.001,19,20,0.008916027804611653,<raw-result-omitted>
tfim,late5,2000,0.01,0,1,0.00910165929864624,<raw-result-omitted>
tfim,late5,2000,0.01,1,2,0.009058768162753745,<raw-result-omitted>
tfim,late5,2000,0.01,2,3,0.00941134882012161,<raw-result-omitted>
tfim,late5,2000,0.01,3,4,0.009406745423261023,<raw-result-omitted>
tfim,late5,2000,0.01,4,5,0.00929278177934217,<raw-result-omitted>
tfim,late5,2000,0.01,5,6,0.009105785284332268,<raw-result-omitted>
tfim,late5,2000,0.01,6,7,0.00922866986257452,<raw-result-omitted>
tfim,late5,2000,0.01,7,8,0.009336551296736604,<raw-result-omitted>
tfim,late5,2000,0.01,8,9,0.009070489490973669,<raw-result-omitted>
tfim,late5,2000,0.01,9,10,0.00969010326511372,<raw-result-omitted>
tfim,late5,2000,0.01,10,11,0.009281912819234277,<raw-result-omitted>
tfim,late5,2000,0.01,11,12,0.009213135789680197,<raw-result-omitted>
tfim,late5,2000,0.01,12,13,0.009546946786849534,<raw-result-omitted>
tfim,late5,2000,0.01,13,14,0.009100589626397707,<raw-result-omitted>
tfim,late5,2000,0.01,14,15,0.00907909783544317,<raw-result-omitted>
tfim,late5,2000,0.01,15,16,0.009186386119306401,<raw-result-omitted>
tfim,late5,2000,0.01,16,17,0.00922863530570622,<raw-result-omitted>
tfim,late5,2000,0.01,17,18,0.00948534760068269,<raw-result-omitted>
tfim,late5,2000,0.01,18,19,0.010145521768950285,<raw-result-omitted>
tfim,late5,2000,0.01,19,20,0.009546626001047536,<raw-result-omitted>
tfim,late5,2000,0.1,0,1,0.009398387167364904,<raw-result-omitted>
tfim,late5,2000,0.1,1,2,0.009234361789448737,<raw-result-omitted>
tfim,late5,2000,0.1,2,3,0.009383899285805724,<raw-result-omitted>
tfim,late5,2000,0.1,3,4,0.009502262410660194,<raw-result-omitted>
tfim,late5,2000,0.1,4,5,0.009383181706957901,<raw-result-omitted>
tfim,late5,2000,0.1,5,6,0.009177800426107987,<raw-result-omitted>
tfim,late5,2000,0.1,6,7,0.009390717116620949,<raw-result-omitted>
tfim,late5,2000,0.1,7,8,0.009388323982783792,<raw-result-omitted>
tfim,late5,2000,0.1,8,9,0.00925148001272539,<raw-result-omitted>
tfim,late5,2000,0.1,9,10,0.00975021137142516,<raw-result-omitted>
tfim,late5,2000,0.1,10,11,0.009395111065527083,<raw-result-omitted>
tfim,late5,2000,0.1,11,12,0.009392605696017454,<raw-result-omitted>
tfim,late5,2000,0.1,12,13,0.009420854049776403,<raw-result-omitted>
tfim,late5,2000,0.1,13,14,0.009281066574062562,<raw-result-omitted>
tfim,late5,2000,0.1,14,15,0.009301744331530198,<raw-result-omitted>
tfim,late5,2000,0.1,15,16,0.0093342764192828,<raw-result-omitted>
tfim,late5,2000,0.1,16,17,0.009502750035583419,<raw-result-omitted>
tfim,late5,2000,0.1,17,18,0.00961624148346497,<raw-result-omitted>
tfim,late5,2000,0.1,18,19,0.009925480749597697,<raw-result-omitted>
tfim,late5,2000,0.1,19,20,0.009656033904608525,<raw-result-omitted>
